project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	creation_datetime	is_ffpe	portion_number	state	weight
TCGA-CHOL	ae8d1ed6-2ddf-47b0-8099-bbc9230b499e	TCGA-W7-A93P	764fd35b-10ba-4236-b2a6-c7433a6ce08d	TCGA-W7-A93P-01A	5f1b2539-8d00-4594-a2c8-7e68d39f1211	TCGA-W7-A93P-01A-12	1388361600.0	false	12	released	30.0
TCGA-CHOL	ae8d1ed6-2ddf-47b0-8099-bbc9230b499e	TCGA-W7-A93P	d23203bc-0683-49a7-9137-8a0639f46f5e	TCGA-W7-A93P-11A	79cd38be-d02f-4366-a9bc-a2424a12cba5	TCGA-W7-A93P-11A-11	1388361600.0	false	11	released	30.0
TCGA-CHOL	b4f7f9e4-5fc5-4461-8e0b-0b6c384863c6	TCGA-W5-AA30	00331883-d609-47e4-b91d-5ea19bc2dbf2	TCGA-W5-AA30-01Z	24003f67-986d-569c-8291-de7862e027a5	'--	'--	'--	'--	'--	'--
TCGA-CHOL	b4f7f9e4-5fc5-4461-8e0b-0b6c384863c6	TCGA-W5-AA30	89e6b4b4-2151-4167-a762-3948a475f3f2	TCGA-W5-AA30-01A	7da3db3c-7046-4a3b-94aa-a25bf08ee99b	TCGA-W5-AA30-01A-21	'--	'--	'--	released	'--
TCGA-CHOL	b4f7f9e4-5fc5-4461-8e0b-0b6c384863c6	TCGA-W5-AA30	89e6b4b4-2151-4167-a762-3948a475f3f2	TCGA-W5-AA30-01A	9c4bc985-43f5-421e-a479-3cfd9ae12506	TCGA-W5-AA30-01A-21-A45N-20	1406678400.0	false	21	released	'--
TCGA-CHOL	b4f7f9e4-5fc5-4461-8e0b-0b6c384863c6	TCGA-W5-AA30	89e6b4b4-2151-4167-a762-3948a475f3f2	TCGA-W5-AA30-01A	fbe422d3-3324-4ca7-b818-dd04caa60de4	TCGA-W5-AA30-01A-31	1390780800.0	false	31	released	30.0
TCGA-CHOL	b4f7f9e4-5fc5-4461-8e0b-0b6c384863c6	TCGA-W5-AA30	b46eda93-e712-45f9-8793-e190697a30a8	TCGA-W5-AA30-10A	b8e2483f-1edf-4168-ad6e-552fe61aae8c	TCGA-W5-AA30-10A-01	1389571200.0	false	01	released	'--
TCGA-CHOL	b4f7f9e4-5fc5-4461-8e0b-0b6c384863c6	TCGA-W5-AA30	be72384d-c424-4553-9a80-0f37e4ced48e	TCGA-W5-AA30-11A	29a342ad-f569-4f32-b1a8-579f82329f2e	TCGA-W5-AA30-11A-11	1390780800.0	false	11	released	30.0
TCGA-CHOL	859ed2d9-668d-440c-86ab-dcd0d9742973	TCGA-W5-AA2K	136dc94f-5a97-4cb5-a015-4cde25550802	TCGA-W5-AA2K-10A	4ad8d276-852e-4d0f-b158-01f423054bce	TCGA-W5-AA2K-10A-01	1389571200.0	false	01	released	'--
TCGA-CHOL	859ed2d9-668d-440c-86ab-dcd0d9742973	TCGA-W5-AA2K	ed74a1ff-407c-4110-9d7f-0e85e4c4c2c2	TCGA-W5-AA2K-01A	e591d5ec-6caa-4531-9be5-2f27cdce1eb5	TCGA-W5-AA2K-01A-11	1389916800.0	false	11	released	30.0
TCGA-CHOL	1d136284-bdf5-498e-9506-4893801a337c	TCGA-W5-AA2W	39d0161c-b2a2-4b75-9a16-e668403a759b	TCGA-W5-AA2W-01A	26de5fce-13dd-46ae-b011-bea9063a690f	TCGA-W5-AA2W-01A-21	'--	'--	'--	released	'--
TCGA-CHOL	1d136284-bdf5-498e-9506-4893801a337c	TCGA-W5-AA2W	39d0161c-b2a2-4b75-9a16-e668403a759b	TCGA-W5-AA2W-01A	3d6c2b3c-a94d-4593-b040-f9c09695401b	TCGA-W5-AA2W-01A-21-A45N-20	1406678400.0	false	21	released	'--
TCGA-CHOL	1d136284-bdf5-498e-9506-4893801a337c	TCGA-W5-AA2W	39d0161c-b2a2-4b75-9a16-e668403a759b	TCGA-W5-AA2W-01A	c2effaf7-e88a-4ed0-98ad-6a5a7e8c78b4	TCGA-W5-AA2W-01A-11	1390176000.0	false	11	released	30.0
TCGA-CHOL	1d136284-bdf5-498e-9506-4893801a337c	TCGA-W5-AA2W	93501b57-edd2-4e87-b863-82ff93f7239f	TCGA-W5-AA2W-01Z	e972bdda-d1a8-587f-a9b8-76f92fb3f528	'--	'--	'--	'--	'--	'--
TCGA-CHOL	1d136284-bdf5-498e-9506-4893801a337c	TCGA-W5-AA2W	ee43900b-9a8d-4eee-a9a4-ca37b20bfefa	TCGA-W5-AA2W-10A	53159f22-e846-4cc1-8292-a7275462da46	TCGA-W5-AA2W-10A-01	1389571200.0	false	01	released	'--
TCGA-CHOL	22bf93b3-c8dc-4669-862f-3e4ae478849b	TCGA-W5-AA2G	32ca043b-e50e-4168-ae43-33e958f1afd5	TCGA-W5-AA2G-01Z	4e12473f-a0f8-5889-be04-96b66bf3eff6	'--	'--	'--	'--	'--	'--
TCGA-CHOL	22bf93b3-c8dc-4669-862f-3e4ae478849b	TCGA-W5-AA2G	42a1aec6-f8eb-4397-a8e0-04c23b15b7ed	TCGA-W5-AA2G-01A	41680f3e-e438-432b-a88e-bf6cc5deea04	TCGA-W5-AA2G-01A-21	'--	'--	'--	released	'--
TCGA-CHOL	22bf93b3-c8dc-4669-862f-3e4ae478849b	TCGA-W5-AA2G	42a1aec6-f8eb-4397-a8e0-04c23b15b7ed	TCGA-W5-AA2G-01A	936f1b55-9593-4bcf-adef-f9f96d092dd5	TCGA-W5-AA2G-01A-21-A45N-20	1406678400.0	false	21	released	'--
TCGA-CHOL	22bf93b3-c8dc-4669-862f-3e4ae478849b	TCGA-W5-AA2G	42a1aec6-f8eb-4397-a8e0-04c23b15b7ed	TCGA-W5-AA2G-01A	a37b437a-ec64-4667-aa9b-1550fd4b34b3	TCGA-W5-AA2G-01A-11	1389916800.0	false	11	released	30.0
TCGA-CHOL	22bf93b3-c8dc-4669-862f-3e4ae478849b	TCGA-W5-AA2G	a599c1b2-dbb5-44b7-b77d-30d9825e4f74	TCGA-W5-AA2G-10A	3cccde3c-fbcc-4c25-9dcd-979a941906be	TCGA-W5-AA2G-10A-01	1389571200.0	false	01	released	'--
TCGA-CHOL	b10c64c2-7fd2-4210-b975-034affb14b57	TCGA-4G-AAZT	354c8077-9a71-407c-91a1-999d7ed34667	TCGA-4G-AAZT-10A	883af8c7-45ec-4a25-84d8-c1f5c20f6a77	TCGA-4G-AAZT-10A-01	1399334400.0	false	01	released	2.0
TCGA-CHOL	b10c64c2-7fd2-4210-b975-034affb14b57	TCGA-4G-AAZT	432ac43f-f9db-4e60-be3c-bbf7b2d59b7c	TCGA-4G-AAZT-11A	5dc9a189-9ed9-4620-b0d3-315aebbdc214	TCGA-4G-AAZT-11A-11	1397606400.0	false	11	released	30.0
TCGA-CHOL	b10c64c2-7fd2-4210-b975-034affb14b57	TCGA-4G-AAZT	c2eca425-1bdf-425a-95bb-1d7b861c6689	TCGA-4G-AAZT-01A	3580629a-ce72-4a05-9811-5347e590a68b	TCGA-4G-AAZT-01A-21-A45N-20	1406678400.0	false	21	released	'--
TCGA-CHOL	b10c64c2-7fd2-4210-b975-034affb14b57	TCGA-4G-AAZT	c2eca425-1bdf-425a-95bb-1d7b861c6689	TCGA-4G-AAZT-01A	7e4dfc89-ccfc-4cd3-a7a5-a7d5a8eb0c84	TCGA-4G-AAZT-01A-11	1397606400.0	false	11	released	30.0
TCGA-CHOL	b10c64c2-7fd2-4210-b975-034affb14b57	TCGA-4G-AAZT	c2eca425-1bdf-425a-95bb-1d7b861c6689	TCGA-4G-AAZT-01A	c841c55f-5d6c-411a-b327-92a80c3dd7dd	TCGA-4G-AAZT-01A-21	'--	'--	'--	released	'--
TCGA-CHOL	b10c64c2-7fd2-4210-b975-034affb14b57	TCGA-4G-AAZT	f19c7920-20a8-4f52-b299-636363d12709	TCGA-4G-AAZT-01Z	c261a1e7-a6fa-5b81-82aa-b33f7f77b868	'--	'--	'--	'--	'--	'--
TCGA-CHOL	95b69517-4971-450e-9ed0-43bc8b2c0534	TCGA-ZH-A8Y4	69c14659-da45-46a7-bd76-7625ec37b2ce	TCGA-ZH-A8Y4-01A	24ffa1b7-764b-454d-ad52-fd1f9aef097a	TCGA-ZH-A8Y4-01A-11	1387756800.0	false	11	released	30.0
TCGA-CHOL	95b69517-4971-450e-9ed0-43bc8b2c0534	TCGA-ZH-A8Y4	718ce1aa-6746-4ef1-80fe-13f170276781	TCGA-ZH-A8Y4-01Z	5f8ecbbb-09ab-5058-81f1-91849810f9e5	'--	'--	'--	'--	'--	'--
TCGA-CHOL	95b69517-4971-450e-9ed0-43bc8b2c0534	TCGA-ZH-A8Y4	affaf2a9-3339-4b82-bbbc-d2fd1f95fed5	TCGA-ZH-A8Y4-10A	a7a3e4aa-2fa5-4f28-91ff-20d951a1538b	TCGA-ZH-A8Y4-10A-01	1386892800.0	false	01	released	'--
TCGA-CHOL	180a2b9c-9cac-4d96-86e8-cd6b3b9386b5	TCGA-W5-AA2O	7a141b03-f698-464f-964f-ac06f21d0d0b	TCGA-W5-AA2O-01Z	1885b6b1-a337-5273-b5f4-2523a004c6f8	'--	'--	'--	'--	'--	'--
TCGA-CHOL	180a2b9c-9cac-4d96-86e8-cd6b3b9386b5	TCGA-W5-AA2O	93fe7f5a-b672-4e15-a891-9706b7a76082	TCGA-W5-AA2O-10A	01a358c3-4ea5-4532-9e0f-89e0ca0acf8e	TCGA-W5-AA2O-10A-01	1389571200.0	false	01	released	'--
TCGA-CHOL	180a2b9c-9cac-4d96-86e8-cd6b3b9386b5	TCGA-W5-AA2O	cb143099-bf51-4648-a6de-b2974f709e05	TCGA-W5-AA2O-11A	e650720d-721b-4972-bfb7-50f9b904f11d	TCGA-W5-AA2O-11A-11	1390435200.0	false	11	released	30.0
TCGA-CHOL	180a2b9c-9cac-4d96-86e8-cd6b3b9386b5	TCGA-W5-AA2O	ef4d9f23-59d6-4e1f-bd19-5832aae880ab	TCGA-W5-AA2O-01A	302d85ad-761b-486b-b85b-f5751c06c25c	TCGA-W5-AA2O-01A-21-A45N-20	1406678400.0	false	21	released	'--
TCGA-CHOL	180a2b9c-9cac-4d96-86e8-cd6b3b9386b5	TCGA-W5-AA2O	ef4d9f23-59d6-4e1f-bd19-5832aae880ab	TCGA-W5-AA2O-01A	97bd6831-50cd-47ba-be7c-a370f9c46ac6	TCGA-W5-AA2O-01A-21	'--	'--	'--	released	'--
TCGA-CHOL	180a2b9c-9cac-4d96-86e8-cd6b3b9386b5	TCGA-W5-AA2O	ef4d9f23-59d6-4e1f-bd19-5832aae880ab	TCGA-W5-AA2O-01A	db3db200-6ce9-47a3-ab70-ac9d43d90edc	TCGA-W5-AA2O-01A-11	1390435200.0	false	11	released	30.0
TCGA-CHOL	32e9558c-946b-4288-91e1-504e47c308ac	TCGA-W5-AA39	033d982f-4844-4bc9-9cdf-70a37feec495	TCGA-W5-AA39-01Z	f431daab-541f-5f5a-ac9c-f7952c5c1641	'--	'--	'--	'--	'--	'--
TCGA-CHOL	32e9558c-946b-4288-91e1-504e47c308ac	TCGA-W5-AA39	f0e030e3-163e-4a9e-8f48-95ac0dab6029	TCGA-W5-AA39-10A	45e9928f-44b1-4db9-aa8c-a70ddd99f9b3	TCGA-W5-AA39-10A-01	1389571200.0	false	01	released	'--
TCGA-CHOL	32e9558c-946b-4288-91e1-504e47c308ac	TCGA-W5-AA39	f2b5ab58-8c49-4e47-8b06-c4422d5c345a	TCGA-W5-AA39-01A	4b196223-a359-4f08-9ba2-be0e00587e91	TCGA-W5-AA39-01A-21-A45N-20	1406678400.0	false	21	released	'--
TCGA-CHOL	32e9558c-946b-4288-91e1-504e47c308ac	TCGA-W5-AA39	f2b5ab58-8c49-4e47-8b06-c4422d5c345a	TCGA-W5-AA39-01A	b4bd08ab-2523-470c-9268-6692128a6701	TCGA-W5-AA39-01A-11	1390176000.0	false	11	released	30.0
TCGA-CHOL	32e9558c-946b-4288-91e1-504e47c308ac	TCGA-W5-AA39	f2b5ab58-8c49-4e47-8b06-c4422d5c345a	TCGA-W5-AA39-01A	ff168f75-4fcc-4566-9af7-41a83505eed5	TCGA-W5-AA39-01A-21	'--	'--	'--	released	'--
TCGA-CHOL	3824cd6d-c85c-4b21-819a-932d1afef976	TCGA-3X-AAVB	62ca88cc-bd02-48b6-84f9-c2f0b28b0779	TCGA-3X-AAVB-01Z	a46cddb8-b24e-5077-9dd6-7184e953f1c2	'--	'--	'--	'--	'--	'--
TCGA-CHOL	3824cd6d-c85c-4b21-819a-932d1afef976	TCGA-3X-AAVB	6bfa1691-ee61-4458-9ca2-94d349588ce4	TCGA-3X-AAVB-01A	569f62fb-dc61-40a5-8ec4-06386a0bf161	TCGA-3X-AAVB-01A-21-A617-42	1499904000.0	false	21	released	20.0
TCGA-CHOL	3824cd6d-c85c-4b21-819a-932d1afef976	TCGA-3X-AAVB	6bfa1691-ee61-4458-9ca2-94d349588ce4	TCGA-3X-AAVB-01A	bbcb07a2-326f-4553-9d6b-9be1c6a74669	TCGA-3X-AAVB-01A-31	1391644800.0	false	31	released	30.0
TCGA-CHOL	3824cd6d-c85c-4b21-819a-932d1afef976	TCGA-3X-AAVB	6fef7d21-fe19-47a7-a411-4acaa97f157b	TCGA-3X-AAVB-10A	e2bf2ccd-58c5-4093-9a3c-fc6f3df55638	TCGA-3X-AAVB-10A-01	1390867200.0	false	01	released	'--
TCGA-CHOL	7047dc12-e2ed-40b7-86fd-c5c53a2766fd	TCGA-W6-AA0S	5e2ab9cb-f290-4faf-a098-d920f82a966a	TCGA-W6-AA0S-10A	d32934e1-c9ef-43d4-bae0-1bd1377eb216	TCGA-W6-AA0S-10A-01	1393286400.0	false	01	released	2.0
TCGA-CHOL	7047dc12-e2ed-40b7-86fd-c5c53a2766fd	TCGA-W6-AA0S	6146458b-6f54-426f-8dcc-73518eb7a94e	TCGA-W6-AA0S-01Z	d5331520-4a44-50d8-a987-4c5d32955468	'--	'--	'--	'--	'--	'--
TCGA-CHOL	7047dc12-e2ed-40b7-86fd-c5c53a2766fd	TCGA-W6-AA0S	bd707d1d-1407-4c21-be70-835bc88d70f6	TCGA-W6-AA0S-01A	0a0e6076-59b4-431e-820c-2da6a8a79f32	TCGA-W6-AA0S-01A-21	'--	'--	'--	released	'--
TCGA-CHOL	7047dc12-e2ed-40b7-86fd-c5c53a2766fd	TCGA-W6-AA0S	bd707d1d-1407-4c21-be70-835bc88d70f6	TCGA-W6-AA0S-01A	b851aa26-8f41-4e87-972f-5aa647899764	TCGA-W6-AA0S-01A-11	1393200000.0	false	11	released	30.0
TCGA-CHOL	7047dc12-e2ed-40b7-86fd-c5c53a2766fd	TCGA-W6-AA0S	bd707d1d-1407-4c21-be70-835bc88d70f6	TCGA-W6-AA0S-01A	c97ef18d-dc2e-441e-b7cb-ab02a59b702a	TCGA-W6-AA0S-01A-21-A45N-20	1406678400.0	false	21	released	'--
TCGA-CHOL	bec2cf62-44a2-42e5-8e10-440aad69ed77	TCGA-W5-AA2M	319e93ac-350a-46d8-8bed-4424ca02be5e	TCGA-W5-AA2M-01A	6a57229a-8b0e-40bf-9ad4-dad4c40f9331	TCGA-W5-AA2M-01A-11	1390435200.0	false	11	released	30.0
TCGA-CHOL	bec2cf62-44a2-42e5-8e10-440aad69ed77	TCGA-W5-AA2M	75eeb1cd-4e72-4e34-80f8-ac8e30dde411	TCGA-W5-AA2M-10A	739c8df3-b87e-4788-b6c5-f2fc26140436	TCGA-W5-AA2M-10A-01	1389571200.0	false	01	released	'--
TCGA-CHOL	47a9ef9b-04f0-4e8d-bfdb-0846ba30d08b	TCGA-ZH-A8Y2	0dbd5678-f7c0-4611-98d0-126c414e29f6	TCGA-ZH-A8Y2-01A	221331f7-fd8e-41b7-8a09-e507f484e887	TCGA-ZH-A8Y2-01A-11	1387756800.0	false	11	released	30.0
TCGA-CHOL	47a9ef9b-04f0-4e8d-bfdb-0846ba30d08b	TCGA-ZH-A8Y2	0dbd5678-f7c0-4611-98d0-126c414e29f6	TCGA-ZH-A8Y2-01A	469445f1-1f00-4d40-b34e-18c5fb9a86e3	TCGA-ZH-A8Y2-01A-21	'--	'--	'--	released	'--
TCGA-CHOL	47a9ef9b-04f0-4e8d-bfdb-0846ba30d08b	TCGA-ZH-A8Y2	0dbd5678-f7c0-4611-98d0-126c414e29f6	TCGA-ZH-A8Y2-01A	a22caebd-b501-46fb-9dce-bd22261601e5	TCGA-ZH-A8Y2-01A-21-A45N-20	1406678400.0	false	21	released	'--
TCGA-CHOL	47a9ef9b-04f0-4e8d-bfdb-0846ba30d08b	TCGA-ZH-A8Y2	a455d047-5295-4145-a007-a72ad0826aa4	TCGA-ZH-A8Y2-10A	10f48abf-70a2-4b22-8ef3-fc5596974842	TCGA-ZH-A8Y2-10A-01	1386892800.0	false	01	released	'--
TCGA-CHOL	47a9ef9b-04f0-4e8d-bfdb-0846ba30d08b	TCGA-ZH-A8Y2	a6beead6-d874-4132-a038-ef5e00fc8848	TCGA-ZH-A8Y2-01Z	95a19c6d-daf6-5ce8-8a00-34dbd1b32107	'--	'--	'--	'--	'--	'--
TCGA-CHOL	1947a152-6339-4f66-b9a4-0229580f0287	TCGA-ZH-A8Y3	58aee992-591d-4201-8649-d87a41bfff9e	TCGA-ZH-A8Y3-10A	69e9bf47-5287-42d6-8487-e74550e061dd	TCGA-ZH-A8Y3-10A-01	1386892800.0	false	01	released	'--
TCGA-CHOL	1947a152-6339-4f66-b9a4-0229580f0287	TCGA-ZH-A8Y3	9152a39a-b38b-4751-bcb4-846ce8c6c7b2	TCGA-ZH-A8Y3-01Z	77dbca7a-c5ce-5865-ae30-b7186eb71477	'--	'--	'--	'--	'--	'--
TCGA-CHOL	1947a152-6339-4f66-b9a4-0229580f0287	TCGA-ZH-A8Y3	f90ab603-c149-4758-a3fc-6bf762ff4987	TCGA-ZH-A8Y3-01A	68c80220-decd-4537-9cd9-5ed32b7b9e8a	TCGA-ZH-A8Y3-01A-11	1387756800.0	false	11	released	30.0
TCGA-CHOL	6e534dd3-81ac-4575-ab1e-02c21e10916d	TCGA-W5-AA2X	2cf3891d-f4c1-478e-ad40-743cd4821066	TCGA-W5-AA2X-11A	48edd72c-dc6d-4305-b424-3339532314a0	TCGA-W5-AA2X-11A-11	1390262400.0	false	11	released	30.0
TCGA-CHOL	6e534dd3-81ac-4575-ab1e-02c21e10916d	TCGA-W5-AA2X	482c3932-cd71-42c6-a392-ff761a20d7b0	TCGA-W5-AA2X-01Z	a234be56-49fa-5e84-baa8-d9a73184461a	'--	'--	'--	'--	'--	'--
TCGA-CHOL	6e534dd3-81ac-4575-ab1e-02c21e10916d	TCGA-W5-AA2X	ae76953e-d3dd-4780-a58b-e3e7eb230a87	TCGA-W5-AA2X-10A	e8ec14c2-e566-4ae3-a290-1af73c0352dc	TCGA-W5-AA2X-10A-01	1389571200.0	false	01	released	'--
TCGA-CHOL	6e534dd3-81ac-4575-ab1e-02c21e10916d	TCGA-W5-AA2X	ca1d5a74-0687-4d12-abcc-7f21c2e9fbb6	TCGA-W5-AA2X-01A	035952ab-6d4c-49d1-aa88-71a45d8e93e0	TCGA-W5-AA2X-01A-11	1390262400.0	false	11	released	30.0
TCGA-CHOL	6e534dd3-81ac-4575-ab1e-02c21e10916d	TCGA-W5-AA2X	ca1d5a74-0687-4d12-abcc-7f21c2e9fbb6	TCGA-W5-AA2X-01A	8d1e6cea-d755-4076-a2e1-f6f81e7162fb	TCGA-W5-AA2X-01A-21-A45N-20	1406678400.0	false	21	released	'--
TCGA-CHOL	6e534dd3-81ac-4575-ab1e-02c21e10916d	TCGA-W5-AA2X	ca1d5a74-0687-4d12-abcc-7f21c2e9fbb6	TCGA-W5-AA2X-01A	e3d59806-1f26-4397-882f-7d51b6795bb1	TCGA-W5-AA2X-01A-21	'--	'--	'--	released	'--
TCGA-CHOL	adc9a685-5b4a-4c29-881a-da1895c47520	TCGA-W5-AA34	068ece49-d2dc-4e98-a5cc-32ba42f04dad	TCGA-W5-AA34-10A	7f1e4907-21c2-46cf-8c56-1aa3b083502b	TCGA-W5-AA34-10A-01	1389571200.0	false	01	released	'--
TCGA-CHOL	adc9a685-5b4a-4c29-881a-da1895c47520	TCGA-W5-AA34	21de0435-9ebb-4d1f-8579-917469dac41c	TCGA-W5-AA34-11A	d4a26211-b957-4ba4-b4bb-8bbb3b42bdd1	TCGA-W5-AA34-11A-11	1390176000.0	false	11	released	30.0
TCGA-CHOL	adc9a685-5b4a-4c29-881a-da1895c47520	TCGA-W5-AA34	3e5bea84-fede-4764-8922-fb4296feb2fe	TCGA-W5-AA34-01A	607dc467-8db8-424b-bfda-05ac7b83186b	TCGA-W5-AA34-01A-21-A45N-20	1406678400.0	false	21	released	'--
TCGA-CHOL	adc9a685-5b4a-4c29-881a-da1895c47520	TCGA-W5-AA34	3e5bea84-fede-4764-8922-fb4296feb2fe	TCGA-W5-AA34-01A	8960bb7e-5f37-4815-8258-244fd069bdf6	TCGA-W5-AA34-01A-21	'--	'--	'--	released	'--
TCGA-CHOL	adc9a685-5b4a-4c29-881a-da1895c47520	TCGA-W5-AA34	3e5bea84-fede-4764-8922-fb4296feb2fe	TCGA-W5-AA34-01A	f0a97c83-e713-43f7-bf75-1af005205dd9	TCGA-W5-AA34-01A-11	1390176000.0	false	11	released	30.0
TCGA-CHOL	adc9a685-5b4a-4c29-881a-da1895c47520	TCGA-W5-AA34	95f7ceaf-d9f3-4f7c-8ae4-6ae7aa3e6a63	TCGA-W5-AA34-01Z	d9439c13-e0e7-571f-b66f-3b43befb0242	'--	'--	'--	'--	'--	'--
TCGA-CHOL	f47dbd99-920b-4b39-a1b0-6c152ad24884	TCGA-W5-AA2Q	5a5aa04d-1111-4ef6-96ad-6eb2be91a383	TCGA-W5-AA2Q-11A	e54c32af-0603-4262-9fdf-8b4a84eea9d2	TCGA-W5-AA2Q-11A-11	1390435200.0	false	11	released	30.0
TCGA-CHOL	f47dbd99-920b-4b39-a1b0-6c152ad24884	TCGA-W5-AA2Q	9652df1d-041f-4e14-9dfa-c3b89563debb	TCGA-W5-AA2Q-01A	a9ab3ec4-d30a-4d5b-9105-bdda7bedef67	TCGA-W5-AA2Q-01A-11	1390435200.0	false	11	released	30.0
TCGA-CHOL	f47dbd99-920b-4b39-a1b0-6c152ad24884	TCGA-W5-AA2Q	9652df1d-041f-4e14-9dfa-c3b89563debb	TCGA-W5-AA2Q-01A	d86931f8-7166-464c-98bb-0bfa21496cd0	TCGA-W5-AA2Q-01A-21-A45N-20	1406678400.0	false	21	released	'--
TCGA-CHOL	f47dbd99-920b-4b39-a1b0-6c152ad24884	TCGA-W5-AA2Q	9652df1d-041f-4e14-9dfa-c3b89563debb	TCGA-W5-AA2Q-01A	e09e7127-84b5-4b17-9571-411decb3cf03	TCGA-W5-AA2Q-01A-21	'--	'--	'--	released	'--
TCGA-CHOL	f47dbd99-920b-4b39-a1b0-6c152ad24884	TCGA-W5-AA2Q	aea2b6c9-f18a-4736-81d6-d1a146a987ce	TCGA-W5-AA2Q-01Z	9fcd5198-94fb-5940-a763-1011537b7551	'--	'--	'--	'--	'--	'--
TCGA-CHOL	f47dbd99-920b-4b39-a1b0-6c152ad24884	TCGA-W5-AA2Q	e7cf3edf-c7d8-401a-8b3c-768fb2efeb23	TCGA-W5-AA2Q-10A	e6077b4c-e3ae-43e3-92a9-c966b0a1c1ee	TCGA-W5-AA2Q-10A-01	1389571200.0	false	01	released	'--
TCGA-CHOL	f2d42e03-ca8d-4b57-ae39-0cc8f37b1b67	TCGA-W5-AA36	47ec1f16-39e6-468e-91f1-39e8aae94d84	TCGA-W5-AA36-10A	c1166cef-22f2-46e5-8a35-c49b6bf661d2	TCGA-W5-AA36-10A-01	1389571200.0	false	01	released	'--
TCGA-CHOL	f2d42e03-ca8d-4b57-ae39-0cc8f37b1b67	TCGA-W5-AA36	72b1d733-74a9-40da-a2e8-dff5d631c952	TCGA-W5-AA36-01A	4048db58-45e9-43b9-aff2-20b2ac55909e	TCGA-W5-AA36-01A-21	'--	'--	'--	released	'--
TCGA-CHOL	f2d42e03-ca8d-4b57-ae39-0cc8f37b1b67	TCGA-W5-AA36	72b1d733-74a9-40da-a2e8-dff5d631c952	TCGA-W5-AA36-01A	68121f68-4ee4-4acf-b9a4-625b4312fa67	TCGA-W5-AA36-01A-11	1390176000.0	false	11	released	30.0
TCGA-CHOL	f2d42e03-ca8d-4b57-ae39-0cc8f37b1b67	TCGA-W5-AA36	72b1d733-74a9-40da-a2e8-dff5d631c952	TCGA-W5-AA36-01A	75cafa30-1e76-47c9-9ed2-392c23e5e1d7	TCGA-W5-AA36-01A-21-A45N-20	1406678400.0	false	21	released	'--
TCGA-CHOL	f2d42e03-ca8d-4b57-ae39-0cc8f37b1b67	TCGA-W5-AA36	f7d6c999-1da6-4eca-82cb-f9507173f7c5	TCGA-W5-AA36-01Z	85ee6197-f39b-504c-bfc9-82ba97e0dd83	'--	'--	'--	'--	'--	'--
TCGA-CHOL	4290b3b3-94f6-43e4-8309-430dd973ae2d	TCGA-WD-A7RX	591312cd-3e27-408f-b4a3-50518ad26d82	TCGA-WD-A7RX-01Z	e67731d0-b78a-5bba-b11a-d0310793d9ca	'--	'--	'--	'--	'--	'--
TCGA-CHOL	4290b3b3-94f6-43e4-8309-430dd973ae2d	TCGA-WD-A7RX	a324cb55-7cfa-4c21-b5c8-0a11514aaed0	TCGA-WD-A7RX-10A	3059f1b8-9b97-4636-a8cc-34a79e0c88a9	TCGA-WD-A7RX-10A-01	1380240000.0	false	01	released	2.0
TCGA-CHOL	4290b3b3-94f6-43e4-8309-430dd973ae2d	TCGA-WD-A7RX	b20c28ba-41c3-4638-a702-e4a89f58e563	TCGA-WD-A7RX-01A	168f37c1-cdc4-46fe-809c-b775ecebd99c	TCGA-WD-A7RX-01A-21-A45N-20	1406678400.0	false	21	released	'--
TCGA-CHOL	4290b3b3-94f6-43e4-8309-430dd973ae2d	TCGA-WD-A7RX	b20c28ba-41c3-4638-a702-e4a89f58e563	TCGA-WD-A7RX-01A	ad8b9aa6-0f39-4fb5-8330-802c09369362	TCGA-WD-A7RX-01A-12	1380153600.0	false	12	released	30.0
TCGA-CHOL	4290b3b3-94f6-43e4-8309-430dd973ae2d	TCGA-WD-A7RX	b20c28ba-41c3-4638-a702-e4a89f58e563	TCGA-WD-A7RX-01A	cc450541-3c02-4512-8954-5b4305d1744c	TCGA-WD-A7RX-01A-21	'--	'--	'--	released	'--
TCGA-CHOL	4290b3b3-94f6-43e4-8309-430dd973ae2d	TCGA-WD-A7RX	b20c28ba-41c3-4638-a702-e4a89f58e563	TCGA-WD-A7RX-01A	fc9302d5-ab9a-4aa0-a317-4292fe2467d4	TCGA-WD-A7RX-01A-11	1380153600.0	false	11	released	30.0
TCGA-CHOL	cb40327b-f3ac-4f0a-bb17-7db2a281e354	TCGA-W6-AA0T	811b6acd-bc66-4911-a063-abbc65200fea	TCGA-W6-AA0T-01Z	47da18c9-1e07-584a-b6c0-cebde5f2a63d	'--	'--	'--	'--	'--	'--
TCGA-CHOL	cb40327b-f3ac-4f0a-bb17-7db2a281e354	TCGA-W6-AA0T	8daca0bc-f9b2-451a-8679-c44a901aeac2	TCGA-W6-AA0T-10A	a4b08f11-b208-4000-86cf-ccb1f93b9540	TCGA-W6-AA0T-10A-01	1393977600.0	false	01	released	2.0
TCGA-CHOL	cb40327b-f3ac-4f0a-bb17-7db2a281e354	TCGA-W6-AA0T	9c33c820-e30d-4668-a429-f249c584b5d7	TCGA-W6-AA0T-01A	75a6dcbc-ad94-4d7c-bf14-e5cb355b0e91	TCGA-W6-AA0T-01A-11-A617-42	1499904000.0	false	11	released	20.0
